App,ID,Author,Date,Rating,Helpful Count,Review,,,
Excel,1366,Rahat Khan,13-May-20,5,9, I'm using excel for over 29 years and have been working with all. The upgrades and new versions and did not see any comparable software close to Excel..,,,
Excel,1367,dabug X,19-Aug-20,5,0, splendid tools as good.as the desktop version.,,,
Excel,1368,ric kym,14-Jul-20,5,1, Very useful. Documents Photo conversion to excel pretty seamless.,,,
Excel,1369,Fred Bassett,13-Jun-20,5,3," I am a basic level of user nowadays. Excel was awesome during my work life and I have a passion for it, even watching YouTube videos and am amazed by the functionality of Excel.",,,
Excel,1370,Jimmy K,23-Jul-20,5,0, A premium app free of ads.,,,
Excel,1371,Jayram Murmu,30-Sep-20,5,0, This is very during this problem that we are facing in this time Covid-19 thank you so much,,,
Excel,1372,Bil Gallagher,13-Sep-20,5,0, Great and easy to use,,,
Excel,1373,Sparviero,4-Jun-20,4,6, Very good but could improve. Productivity on android it's just a big no but with excel it's easy to edit some cells. Gerenal UX is not so great but you can still do a lot.,,,
Excel,1374,David Reyes,12-Jun-20,5,5," It is a magnificent program that I use every day, it allows me to have an excellent control of the employees. I use it in my business to do an infinity of calculations that save me time, effort and money.",,,
Excel,1375,Bob Langer,5-Jul-20,3,1," Just okay, the android version is difficult to use when used to the desktop. To me it is not as intuitive as I expected. I would hate to have to design a spreadsheet from scratch on a tablet.",,,
Excel,1376,Juozas Bruzas,9-Jun-20,4,5," Almost there. Mobile experience is as expected, but still lacking smoothness and miss-click (tap) prevention. Love the filters function being enabled on a spreadsheet app on mobile",,,
Excel,1377,Betty Harmon,9-Jul-20,5,0, Not too tech savvy but I know what I like and I like Excel...good job!�,,,
Excel,1378,mike green,4-May-20,3,17, Why can't I open multiple workbooks at the same time like Google Sheets? Makes it so much harder to work between different workbooks. Also why do I lose all formatting when I copy and paste from one workbook to another?,,,
Excel,1379,Juan Morales,6-Aug-20,5,0, It comes in handy when making list,,,
Excel,1380,jay panchal,10-Sep-20,4,0," excellent appp, thanks excel..",,,
Excel,1381,Dan Brooklyn,16-Sep-20,5,1, Its kinda different on The pc Version And it helps me more on using for School&Work,,,
Excel,1382,Brandy 2,20-Sep-20,4,1, I am happy using this. Not the best but useful.,,,
Excel,1383,A Google user,25-Sep-20,5,0, Good and useful app.,,,
Excel,1384,Khang Thái Du,18-Aug-20,4,1, Still the syncing does not always work,,,
Excel,1385,Gavin George,13-Jul-20,5,2, Excel is always user friendly and fast. Thank you,,,
Excel,1386,Duwayne Findlay,27-Apr-20,4,11, Great so far. My only issue is the colour options under conditional formatting. There seems to be less options but maybe I'm not seeing all the options.,,,
Excel,1387,Thomas Person,30-May-20,5,7, Thrilled with being able to work on my database on mobile. It does everything I need..Of course it is also available across multiple platforms.,,,
Excel,1388,N. C.,31-Aug-20,1,0," Gives 1 star Due to ""VBA & MACRO"" Disability in app. !!!??? So it became ""USELESS"" App.",,,
Excel,1389,C Hill,20-Jul-20,5,1, Great app. Has many needed features like computer version.,,,
Excel,1390,Michelle Robinson,6-Jul-20,4,0," Missing a few features I rely on to make things easier, like the paint brush copy. Still preferred over others.",,,
Excel,1391,Sunil Tukkunor,16-Jun-20,5,2, One of the best tools I have used. If possible please make sapsrate subscription for mobile devices at cheaper price. It would be great,,,
Excel,1392,Jaymie Carmela Dela Rosa,23-Jun-20,1,4," The drop box button is not working even if you update the app. It always says, ""this version of excel does not support running or interacting with form controls."" COMMON MS, FIX THIS!",,,
Excel,1393,Balwinder Singh,22-Sep-20,3,0, 3 stars because charts and any files or you can say tables are only shown like a single line the showing place is very less,,,
Excel,1394,Chinwuba Mmaduka,2-Jul-20,5,5," This is the major tool I use for my business and so far I am 100% satisfied, except the fact you cannot find highlighted duplicate while working with the phone application Thanks and God bless",,,
Excel,1395,Mahendra Bansal,15-Aug-20,5,1, Very fast and easy,,,
Excel,1396,sanjeet kumar rai,18-Aug-20,4,1, Awesome. Some improvements can be done regarding app hang issues during heavy use,,,
Excel,1397,Paul Burgin,26-Aug-20,4,1, Slightly clunky on Android phone but great nontheles,,,
Excel,1398,Tumusiime Rayan,31-Jul-20,5,0, Makes working on the go very easy.,,,
Excel,1399,Viboy Divinagracia,10-Aug-20,5,1, Great app! Easy to use.,,,
Excel,1400,Ahmad A.,19-May-20,1,25," Stupidly dependent on skynet. Simply to print an excel spreadsheet to PDF, the app is saying it needs to go through microsoft's servers. Such is the forced privacy invasion by microsoft these days...",,,
Excel,1401,rammin tumulak,15-Jul-20,5,1, It's a very useful tool especially for technical reporting in maintenance daily activities,,,
Excel,1402,shafik ppl,30-Aug-20,5,0, Really so good. Easy to use,,,
Excel,1403,Ah-Chong Leuo,13-Jun-20,4,5," It works really well! Features are great, user friendly- works as it should. I haven't had any issues yet. I recommend to save all your files on One drive so you can access it on the go.",,,
Excel,1404,Shubham garg,19-Sep-20,1,1, Very bad application Also slow working,,,
Excel,1405,Sergio Zeraik Jr,19-Sep-20,3,0, Could be more easy to use the mobile version.,,,
Excel,1406,parvez mahmud,15-Jul-20,5,1," Very good app. Excel is on my hand Everytime, everywhere",,,
Excel,1407,Pamela Simiyu,30-Jul-20,4,1," Very much helpful. Am so grateful. My work has been alot easier, I can save the work on my phone. Thanks for this app",,,
Excel,1408,Ebenezer Takyi Brown,3-Jul-20,5,10," Once signed in, the user have multiple saving options offline, online backup and more. You gotta try this app if organization mean to you as it does a round the clock worker.",,,
Excel,1409,JOSH WHITE,29-May-20,5,9," It's so easy now to just quickly lookup an Excel doc on your mobile with this app. I wouldn't spend ages editing a doc on the app, but it does have most of the basic tools you'd need.",,,
Excel,1410,Tracy Rhymes,24-Jun-20,4,5, I didn't get a chance to use it yet as soon as I opened the app. I was asked to comment. I could have said no thanks. It would be helpful if this popped up after i had been in the app for awhile. I use Excel daily so I gave it 4 stars. I will change the rating if the experience is not a happy one.,,,
Excel,1411,Prudy Woody,18-Jun-20,1,11," Lately, the app keeps saying it's unable to open my files. I have lost valuable files and info. So frustrating! Prior to this, the app was excellent and stable. What's happening???",,,
Excel,1412,Ace Ace,16-Jul-20,3,0," I suggest that a few cloud docs could be opened simultaneously, to further enhance productivity.",,,
Excel,1413,Kitti Ehrisman,3-Jul-20,3,1," Can no longer edit files on Chromebook with 10.1 inch screen and free version of Drop Box. Hope this gets fixed soon. When it was working before, it was great!",,,
Excel,1414,Murali Krishna,12-Aug-20,5,0, I might be asking too much but try to integrate VB scripting to mobile.,,,
Excel,1415,Jeanne Badenhorst,27-Jul-20,5,0, Good option for Excel on the go.,,,
Excel,1416,Sanju Arts & creative studios,8-May-20,5,9, very good app. i like it very much. i am working with this app aswell as official microsoft office worksheet. actually some options are not available when compare with PC suit.other wise soooooo nice. thanks for devolapers,,,
Excel,1417,Trident H,19-May-20,3,8," Though it has the features of desktop Excel, it feels cumbersome on mobile and is obvious that it doesn't translate across that well. However it does the job.",,,
Excel,1418,Rory Hall,5-May-20,5,4, Great to have this experience that was previously only available on PC on my phone. One of the top spreadsheets software now available at our finger tips.,,,
Excel,1419,Frank fnhalluk Hall,27-Apr-20,1,11," Simply trying to plot an x-y graph and there's no way of editing the range. It current shows up as 2 series, instead of seeing the first column of data as x-values.",,,
Excel,1420,Jaslyn Nathaniel,2-Sep-20,3,0, A little hard to navigate,,,
Excel,1421,rania rania,5-Jun-20,5,4," Before it wasn't good , I have faced some problems in editing . I reinstall it and it becomes good and easy to work and do some change in sheets and writing .",,,
Excel,1422,Brian Boyd,24-Jun-20,5,7," Excel...it like does spreadsheets and stuff. You should download it. If that's like your thing. You could create a project plan in Excel, but that kind of makes you look like a noob. Real project managers use Clarity.",,,
Excel,1423,shanmugananth,2-Jul-20,2,3," Some times save as files not opened, the message shows the file cant support,but the beauty as same file was edited some days back only.really i upset.compared to wps office the ms office suite was worst",,,
Excel,1424,VANESSA ALLEN,1-Jul-20,4,4, Excel work great! The user has much to learn. Easy it is not. Many trials and errors goes into getting what you want out of it.,,,
Excel,1425,Pankaj Mishra,20-Jun-20,1,7, Files automatically vanishes in mobile phones. After updating app on Google playstore. App can't find the relevant files and says it's missing. Resolve the issue MS.,,,
Excel,1426,David Williams,22-May-20,1,16, Really not suitable for a mobile. Just zooming in on a cell is a nightmare. It is like Google sheets but worse and more difficult to use. Update: it is still the same.,,,
Excel,1427,Karan Haynes,22-Jul-20,4,0, Good experience...wish more of the commands we available,,,
Excel,1428,Manoj Shanmugam,12-Jul-20,1,1, Its not user friendly .. im not able to type on shell. Please remember its not a computer version. Its mobile version .. So make it easy and comfordable for mobile use...,,,
Excel,1429,Sebastian Sajaroff,30-May-20,3,5," I love running applications on Chromebook, but sadly I'm unable to click on any of my Excel sheets. Looks like all sheets (except the 1st one) are disabled. Strange... May you, please, fix this bug ?",,,
Excel,1430,henry fricker,22-Aug-20,5,0, Works perfectly. Everything you need.,,,
Excel,1431,Dana Ho,3-Sep-20,4,1," Love Excel, great mobile app",,,
Excel,1432,Kundan Sahu,18-Sep-20,5,0, Perfect for record management,,,
Excel,1433,ETC Explore The Creation,21-Sep-20,4,0," Sir, please add the feature of Page View (Break Page)",,,
Excel,1434,sajal banerjee,24-Sep-20,1,0, Veri irritating app. So many problem doesn't type thing properly Wastage,,,
Excel,1435,Malsawma Chhami,13-Aug-20,5,0, Exceptional but room for impovement...,,,
Excel,1436,Doug Bailey,2-Jun-20,4,4," This is great app. I have been using Excel since it began since 1982-when it was know as Multiplan. Not exactly like Excel for PC, but excellent on my Samsung S7 and my Huawei M3.",,,
Excel,1437,Anupreet Ghodki,21-Aug-20,1,1, I m not able to edit my files due to some sign in issue n it is not accepting my account,,,
Excel,1438,Olu Sijuwade,29-Apr-20,4,9," Overall Microsoft Excel is great on Chromebook. I would like to see the features in the desktop version occur on the iPad too, but that is another story.",,,
